developer,total_games,average_owner,median_owner,total_revenue,mean_revenue,median_revenue,std_dev_revenue,mean_approval,median_approval,std_dev_approval,rank_score
The Men Who Wear Many Hats,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.8848337388483374,0.8848337388483374,0.0,0.8806152413527004
Two Tribes,5,1750000.0,350000.0,12232500.0,2446500.0,1746500.0,1285982.1149611685,0.8804907905684015,0.88016967126193,0.032341445800110724,0.8805022800027209
DiezelPower,1,350000.0,350000.0,626500.0,626500.0,626500.0,0.0,0.8849894291754757,0.8849894291754757,0.0,0.8804173127872014
Beautiful Glitch,1,150000.0,150000.0,1393499.9999999998,1393499.9999999998,1393499.9999999998,0.0,0.8846315789473684,0.8846315789473684,0.0,0.8803768355686021
"Vicious Cycle Software, Inc.",1,75000.0,75000.0,524250.0,524250.0,524250.0,0.0,0.8849878934624698,0.8849878934624698,0.0,0.8803649999327449
SEGA,8,3125000.0,350000.0,29613750.0,3701718.75,2026500.0,3381480.829030118,0.8627568432257697,0.8727209145282655,0.05415470445741931,0.880359221732197
Iron Galaxy,3,575000.0,150000.0,8894250.0,2964750.0,2249250.0,2023222.9702877535,0.8866600684096996,0.8814363143631436,0.048439766226457855,0.8803375913543586
Chaosoft Games,1,75000.0,75000.0,119250.0,119250.0,119250.0,0.0,0.8848080133555927,0.8848080133555927,0.0,0.8799541111009302
Torn Banner Studios,1,7500000.0,7500000.0,142425000.0,142425000.0,142425000.0,0.0,0.8248022037861559,0.8248022037861559,0.0,0.8799307850988476
Brilliant Skies Ltd.,1,350000.0,350000.0,3986500.0,3986500.0,3986500.0,0.0,0.8830734966592427,0.8830734966592427,0.0,0.8798318036921913
Over The Moon,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.8835290384005078,0.8835290384005078,0.0,0.879604897888828
Hörberg Productions,1,75000.0,75000.0,119250.0,119250.0,119250.0,0.0,0.8845029239766082,0.8845029239766082,0.0,0.8795965579171721
Flying Helmet Games,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.8842443729903537,0.8842443729903537,0.0,0.8795303027629793
"Bit Blot, LLC",1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.8834355828220859,0.8834355828220859,0.0,0.8794953714945761
FitXR,1,35000.0,35000.0,524650.0,524650.0,524650.0,0.0,0.8842315369261478,0.8842315369261478,0.0,0.8794787763578745
Harebrained Schemes,5,4100000.0,750000.0,70259000.0,14051800.0,11242500.0,7619668.460635279,0.8065303425632679,0.8546845124282982,0.10395257952742701,0.8793006148158802
Noio,2,4250000.0,2125000.0,22207500.0,11103750.0,11103750.0,4046418.555340018,0.874592462001917,0.874592462001917,0.01815670702109468,0.8788938041247244
Goldhawk Interactive,1,350000.0,350000.0,6646499.999999999,6646499.999999999,6646499.999999999,0.0,0.8810868031051518,0.8810868031051518,0.0,0.878817554684461
Screeps,1,35000.0,35000.0,384650.0,384650.0,384650.0,0.0,0.8835534213685474,0.8835534213685474,0.0,0.8786148885053301
Contingent99,1,350000.0,350000.0,4336500.0,4336500.0,4336500.0,0.0,0.881767955801105,0.881767955801105,0.0,0.8784746646398293
Going Loud Studios,1,350000.0,350000.0,696500.0,696500.0,696500.0,0.0,0.8832899869960988,0.8832899869960988,0.0,0.8784602120585492
FiolaSoft Studio,1,150000.0,150000.0,898500.0,898500.0,898500.0,0.0,0.8828451882845189,0.8828451882845189,0.0,0.8780387159105226
Maverick Game Studio,1,75000.0,75000.0,149250.0,149250.0,149250.0,0.0,0.883054892601432,0.883054892601432,0.0,0.8779143405089086
38 Studios,1,750000.0,750000.0,14992499.999999998,14992499.999999998,14992499.999999998,0.0,0.8764911559029206,0.8764911559029206,0.0,0.8775546815130882
The Bearded Ladies,1,150000.0,150000.0,4498500.0,4498500.0,4498500.0,0.0,0.8806857942617214,0.8806857942617214,0.0,0.8772864428160956
Minor Key Games,1,350000.0,350000.0,3496500.0,3496500.0,3496500.0,0.0,0.8810872027180068,0.8810872027180068,0.0,0.8772618750479358
Zojoi,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.881578947368421,0.881578947368421,0.0,0.8769252409911805
搞快点工作室,1,350000.0,350000.0,8326500.0,8326500.0,8326500.0,0.0,0.8787573128908615,0.8787573128908615,0.0,0.8769174260659122
OVERDRIVE,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.881079027355623,0.881079027355623,0.0,0.8767335778440035
FlippFly,1,150000.0,150000.0,1348500.0,1348500.0,1348500.0,0.0,0.8814541622760801,0.8814541622760801,0.0,0.8766307930262249
Funselektor Labs Inc.,1,150000.0,150000.0,1348500.0,1348500.0,1348500.0,0.0,0.8814541622760801,0.8814541622760801,0.0,0.8766307930262249
Climax Studios,4,925000.0,250000.0,8968250.0,2242062.5,922500.0,3205704.5661796406,0.8633666355064622,0.8782161822015655,0.11641832817167296,0.8766002756891631
COMPILE HEART,3,575000.0,150000.0,13254250.0,4418083.333333333,4648500.0,2526517.5184101397,0.8886990860993939,0.8760011865915158,0.056520913154953265,0.8761217340890692
IDEA FACTORY,3,575000.0,150000.0,13254250.0,4418083.333333333,4648500.0,2526517.5184101397,0.8886990860993939,0.8760011865915158,0.056520913154953265,0.8761217340890692
Joey Drew Studios Inc.,1,750000.0,750000.0,11617500.0,11617500.0,11617500.0,0.0,0.8762722364811045,0.8762722364811045,0.0,0.8756308148578313
Funcom,3,1250000.0,350000.0,29687500.0,9895833.333333334,2098500.0,13507109.584708836,0.8278474371800589,0.8685376661742984,0.1166098799454781,0.8754930469052573
Impact Gameworks,1,35000.0,35000.0,384650.0,384650.0,384650.0,0.0,0.8808664259927798,0.8808664259927798,0.0,0.875465831810708
Animu Game,2,385000.0,192500.0,2201150.0,1100575.0,1100575.0,1210460.7433741915,0.8800310413372674,0.8800310413372674,0.06535094082532147,0.8753841713319903
Edelweiss,2,300000.0,150000.0,3162000.0,1581000.0,1581000.0,1050053.5700620231,0.879618045377963,0.879618045377963,0.022286709723479185,0.875374830259363
BANDAI NAMCO Studios Inc.,4,1210000.0,212500.0,44462900.0,11115725.0,8497875.0,11558960.702740537,0.8567655569630424,0.8621622214234645,0.07149376591174271,0.8753205399992331
Ironclad Games,2,3850000.0,1925000.0,113886500.0,56943250.0,56943250.0,72862757.607196,0.8328252975862929,0.8328252975862929,0.12877479853241106,0.8752350932328883
Square Enix,20,9950000.0,350000.0,155663000.0,7783150.0,5422500.0,7214590.927145671,0.7835808288567552,0.815129097907993,0.1473565448164769,0.8751340453814075
Messhof,1,750000.0,750000.0,5242500.0,5242500.0,5242500.0,0.0,0.8784866944533505,0.8784866944533505,0.0,0.8750767285558856
Little Stone Software,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.8783029400818757,0.8783029400818757,0.0,0.8748633514610464
Maxis™,2,4250000.0,2125000.0,59957500.0,29978750.0,29978750.0,31800359.71691201,0.8551042029643552,0.8551042029643552,0.03849665040065976,0.8747033783408622
CyberConnect2,4,2675000.0,550000.0,58723250.0,14680812.5,9119500.0,15570918.635091027,0.855214026349801,0.8555958151272819,0.04316190248263962,0.8746697908598707
5th Cell Media,2,1850000.0,925000.0,27731500.0,13865750.0,13865750.0,12189460.2474843,0.8680995881782329,0.8680995881782329,0.07182193223343235,0.8740133423193372
Moonbyte,1,35000.0,35000.0,314650.0,314650.0,314650.0,0.0,0.8796414852752881,0.8796414852752881,0.0,0.8739956666712932
Santa Ragione,1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.8794117647058823,0.8794117647058823,0.0,0.8739781930346167
Pavo Studio,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.8796296296296297,0.8796296296296297,0.0,0.8739741644696167
Colibri Games,1,3500000.0,3500000.0,13965000.0,13965000.0,13965000.0,0.0,0.8737193763919822,0.8737193763919822,0.0,0.8737986603803131
No Code,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.8791032826261009,0.8791032826261009,0.0,0.8737274466490085
Big Finish Games,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.8772819472616633,0.8772819472616633,0.0,0.8736667865898723
Deadpan Games,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.8785578747628083,0.8785578747628083,0.0,0.8730882493140631
"Just Add Water (Developments), Ltd.",1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.8767361111111112,0.8767361111111112,0.0,0.8730270873184987
Dan Fornace,1,750000.0,750000.0,8242500.0,8242500.0,8242500.0,0.0,0.8752727272727273,0.8752727272727273,0.0,0.8727921265712115
BANDAI NAMCO Studio,9,2960000.0,350000.0,114045400.0,12671711.111111112,13996500.0,10654113.111751072,0.8350306017464626,0.830604636083644,0.06649621555211102,0.8727110611747647
Koboldgames,1,150000.0,150000.0,898500.0,898500.0,898500.0,0.0,0.8780068728522337,0.8780068728522337,0.0,0.8723683936836457
Bloober Team SA,2,3850000.0,1925000.0,60511500.0,30255750.0,30255750.0,31408622.56013466,0.8526495095602927,0.8526495095602927,0.06184978128315993,0.872100255184841
HONEY∞PARADE GAMES,1,35000.0,35000.0,804650.0,804650.0,804650.0,0.0,0.8777506112469438,0.8777506112469438,0.0,0.8720217014700697
Nival,7,1575000.0,150000.0,11944250.0,1706321.4285714286,1048500.0,1271768.082846719,0.8247031527596944,0.8730048577376822,0.11578871826636157,0.8719629903390472
Dekovir Entertainment,1,350000.0,350000.0,4896500.0,4896500.0,4896500.0,0.0,0.8759142496847415,0.8759142496847415,0.0,0.8718909915604851
TAMSOFT,1,150000.0,150000.0,4648500.0,4648500.0,4648500.0,0.0,0.8760011865915158,0.8760011865915158,0.0,0.8718703625422418
34BigThings srl,1,350000.0,350000.0,10496500.0,10496500.0,10496500.0,0.0,0.8734133790737564,0.8734133790737564,0.0,0.8717265513084915
ACQUIRE Corp.,1,150000.0,150000.0,2248500.0,2248500.0,2248500.0,0.0,0.8767123287671232,0.8767123287671232,0.0,0.8715181576601165
Kverta,1,350000.0,350000.0,2516500.0,2516500.0,2516500.0,0.0,0.8765386049981351,0.8765386049981351,0.0,0.871446956071195
Pinokl Games,1,350000.0,350000.0,2516500.0,2516500.0,2516500.0,0.0,0.8765386049981351,0.8765386049981351,0.0,0.871446956071195
Ogre Head Studio,1,35000.0,35000.0,244650.0,244650.0,244650.0,0.0,0.8774703557312253,0.8774703557312253,0.0,0.871416604104826
Those Awesome Guys,1,750000.0,750000.0,8242500.0,8242500.0,8242500.0,0.0,0.8739623405547682,0.8739623405547682,0.0,0.871256403025147
Osumia Games,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.8758126354392399,0.8758126354392399,0.0,0.8712531875285642
Housemarque,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.8751846381093058,0.8751846381093058,0.0,0.8712088197893018
Xtal Sword,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.877221324717286,0.877221324717286,0.0,0.8711517224307128
Mastfire Studios Pty Ltd,1,750000.0,750000.0,11242500.0,11242500.0,11242500.0,0.0,0.8724694467767515,0.8724694467767515,0.0,0.8709888338084825
NotGames,1,150000.0,150000.0,298500.0,298500.0,298500.0,0.0,0.8767888307155323,0.8767888307155323,0.0,0.8706444853485903
Dancing Dragon Games,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.8750821827744905,0.8750821827744905,0.0,0.87039712470286
Zoo Corporation,3,225000.0,75000.0,882750.0,294250.0,299250.0,232540.3190846697,0.8609256815699383,0.8763277693474962,0.08264152023608681,0.8703927673046812
7DOTS,1,75000.0,75000.0,239250.0,239250.0,239250.0,0.0,0.8761742100768574,0.8761742100768574,0.0,0.8698949028630659
IO Interactive,5,10450000.0,750000.0,358745500.0,71749100.0,5992500.0,148558962.05438095,0.7330311442872728,0.7249388753056235,0.12400203072910285,0.8697603718380431
Spearhead Games,2,1535000.0,767500.0,17027150.0,8513575.0,8513575.0,11273297.346439948,0.86895281526954,0.86895281526954,0.0038970523890671203,0.8697251802136592
Technomancy Studios,1,75000.0,75000.0,59250.0,59250.0,59250.0,0.0,0.8757668711656442,0.8757668711656442,0.0,0.8693285943636365
DotEmu,6,2500000.0,350000.0,20470000.0,3411666.6666666665,1956500.0,3148602.3830688223,0.8422953697940451,0.8671435812177335,0.08552736099709085,0.8693056468347781
SkyGoblin,1,350000.0,350000.0,2096500.0,2096500.0,2096500.0,0.0,0.8748787584869059,0.8748787584869059,0.0,0.8692941925025865
Infinite Interactive,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.875195007800312,0.875195007800312,0.0,0.8691470967475661
Digital Confectioners,1,1500000.0,1500000.0,22485000.0,22485000.0,22485000.0,0.0,0.8657230150442821,0.8657230150442821,0.0,0.8686362378287339
Frogames,1,150000.0,150000.0,718500.0,718500.0,718500.0,0.0,0.8748787584869059,0.8748787584869059,0.0,0.8686134395186482
GameCrafterTeam,1,35000.0,35000.0,542150.0,542150.0,542150.0,0.0,0.8748768472906404,0.8748768472906404,0.0,0.8685240800836677
Tango Gameworks,2,900000.0,450000.0,17241000.0,8620500.0,8620500.0,3708067.960542255,0.8678361512441097,0.8678361512441097,0.07126473230392744,0.8685221374741102
Meta Interaction,1,350000.0,350000.0,2516500.0,2516500.0,2516500.0,0.0,0.8740204942736588,0.8740204942736588,0.0,0.8684958257841003
Noclip,1,350000.0,350000.0,696500.0,696500.0,696500.0,0.0,0.8738461538461538,0.8738461538461538,0.0,0.8673923976990877
Agafonoff,1,150000.0,150000.0,118500.0,118500.0,118500.0,0.0,0.873978494623656,0.873978494623656,0.0,0.8672619552705275
WayForward,5,1150000.0,150000.0,13788500.0,2757700.0,2248500.0,1895144.110615338,0.8701711681675757,0.8680981595092024,0.06361901962205667,0.8671236136518868
ONEONE1,3,850000.0,350000.0,2191500.0,730500.0,976500.0,426084.4986619438,0.8371860343165074,0.8729388942774006,0.08425035740301405,0.8670676766516677
TEAM HORAY,1,150000.0,150000.0,1078500.0,1078500.0,1078500.0,0.0,0.8733914487339145,0.8733914487339145,0.0,0.8670482143661282
Digital Melody,2,425000.0,212500.0,395750.0,197875.0,197875.0,111192.5413415846,0.8736226414463624,0.8736226414463624,0.08854881440872096,0.8669818745619318
NukGames,3,775000.0,350000.0,612250.0,204083.33333333334,276500.0,125429.3459814462,0.8614702542056337,0.8731117824773413,0.026757328185290828,0.8664901215178675
KHB-Soft,2,300000.0,150000.0,537000.0,268500.0,268500.0,42426.40687119285,0.8731074619221026,0.8731074619221026,0.004276623198411613,0.8664478833450615
Kudosoft,1,350000.0,350000.0,3006500.0,3006500.0,3006500.0,0.0,0.8719832109129066,0.8719832109129066,0.0,0.8663502743968595
Jasper Byrne,1,750000.0,750000.0,8542500.0,8542500.0,8542500.0,0.0,0.8694539249146758,0.8694539249146758,0.0,0.8661209154138909
Ovosonico,1,150000.0,150000.0,2248500.0,2248500.0,2248500.0,0.0,0.8720756595321055,0.8720756595321055,0.0,0.866084157130395
Chucklefish,2,3575000.0,1787500.0,43164250.0,21582125.0,21582125.0,28825738.265155498,0.8548054537323198,0.8548054537323198,0.07050122370082451,0.8660571343443036
Sandstorm Studios Inc.,1,35000.0,35000.0,202650.0,202650.0,202650.0,0.0,0.8727064220183486,0.8727064220183486,0.0,0.8658127057931134
Accidental Queens,1,35000.0,35000.0,69650.0,69650.0,69650.0,0.0,0.8726415094339622,0.8726415094339622,0.0,0.8656709266802747
DryGin Studios,1,75000.0,75000.0,749250.0,749250.0,749250.0,0.0,0.8721399730820996,0.8721399730820996,0.0,0.8654188778420281
Warm Lamp Games,2,825000.0,412500.0,5991750.0,2995875.0,2995875.0,3177207.544566455,0.8697029123527269,0.8697029123527269,0.044024850093403504,0.8651526099077882
Kunos Simulazioni,1,750000.0,750000.0,11617500.0,11617500.0,11617500.0,0.0,0.8673214488475076,0.8673214488475076,0.0,0.8651408311481772
Pixelnest Studio,1,150000.0,150000.0,1498500.0,1498500.0,1498500.0,0.0,0.8715328467153285,0.8715328467153285,0.0,0.8650774896707004
The Indie Stone,1,750000.0,750000.0,7492500.0,7492500.0,7492500.0,0.0,0.8689068866643191,0.8689068866643191,0.0,0.864961091337915
BlueEagle Productions,2,110000.0,55000.0,663900.0,331950.0,331950.0,271953.2680443462,0.8715765869293794,0.8715765869293794,0.13333772637840333,0.864716446433882
Rockstar Leeds,1,1500000.0,1500000.0,29984999.999999996,29984999.999999996,29984999.999999996,0.0,0.8589360794588995,0.8589360794588995,0.0,0.8643873208790773
Team Bondi,1,1500000.0,1500000.0,29984999.999999996,29984999.999999996,29984999.999999996,0.0,0.8589360794588995,0.8589360794588995,0.0,0.8643873208790773
Beamdog,5,2150000.0,350000.0,32303500.0,6460700.0,5246500.0,4529474.494905562,0.8592846901713636,0.8577336641852771,0.06140799607242571,0.8641235100774074
Somi,1,150000.0,150000.0,298500.0,298500.0,298500.0,0.0,0.8711814501288185,0.8711814501288185,0.0,0.8640728479222178
DolphinBarn,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.8702757916241062,0.8702757916241062,0.0,0.8640725952049121
Team Shifty,1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.8707070707070707,0.8707070707070707,0.0,0.8637766217335262
